Código da Instituição,Nome da Instituição,Categoria Administrativa,Organização Acadêmica,Código do Curso de Graduação,Nome do Curso de Graduação,Código da Região Geográfica do Curso,Código da Unidade Federativa do Curso,Código do Município do Curso,Grau Acadêmico,Modalidade de Ensino,Código da área do Curso segundo a classificação CINE BRASIL,Nome da área do Curso segundo a classificação CINE BRASIL,Código da Grande Área do Curso segundo a classificação CINE BRASIL,Nome da Grande Área do Curso segundo a classificação CINE BRASIL,Ano de Ingresso,Ano de Referência,Prazo de Integralização em Anos,Ano de Integralização do Curso,Prazo de Acompanhamento do Curso em anos,Ano Máximo de Acompanhamento do Curso,Quantidade de Ingressantes no Curso,Quantidade de Permanência no Curso no ano de referência,Quantidade de Concluintes no Curso no ano de referência,Quantidade de Desistência no Curso no ano de referência,Quantidade de Falecimentos no Curso no ano de referência,Indicadores de Trajetória,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,Taxa de Permanência - TAP,Taxa de Conclusão Acumulada - TCA,Taxa de Desistência Acumulada - TDA,Taxa de Conclusão Anual - TCAN,Taxa de Desistência Anual - TADA
CO_IES,NO_IES,TP_CATEGORIA_ADMINISTRATIVA,TP_ORGANIZACAO_ACADEMICA,CO_CURSO,NO_CURSO,CO_REGIAO,CO_UF,CO_MUNICIPIO,TP_GRAU_ACADEMICO,TP_MODALIDADE_ENSINO,CO_CINE_ROTULO,NO_CINE_ROTULO,CO_CINE_AREA_GERAL,NO_CINE_AREA_GERAL,NU_ANO_INGRESSO,NU_ANO_REFERENCIA,NU_PRAZO_INTEGRALIZACAO,NU_ANO_INTEGRALIZACAO,NU_PRAZO_ACOMPANHAMENTO,NU_ANO_MAXIMO_ACOMPANHAMENTO,QT_INGRESSANTE,QT_PERMANENCIA,QT_CONCLUINTE,QT_DESISTENCIA,QT_FALECIDO,TAP,TCA,TDA,TCAN,TADA
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1261608,ENGENHARIA DE PRODUÇÃO,,,,1,2,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,111,109,0,2,0,"98,2","0,0","1,8","0,0","1,8"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1261608,ENGENHARIA DE PRODUÇÃO,,,,1,2,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,111,43,0,66,0,"38,7","0,0","61,3","0,0","59,5"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1261608,ENGENHARIA DE PRODUÇÃO,,,,1,2,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,111,40,0,3,0,"36,0","0,0","64,0","0,0","2,7"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1261608,ENGENHARIA DE PRODUÇÃO,,,,1,2,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,111,25,4,11,0,"22,5","3,6","73,9","3,6","9,9"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1261608,ENGENHARIA DE PRODUÇÃO,,,,1,2,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,111,14,4,7,0,"12,6","7,2","80,2","3,6","6,3"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1376277,ENGENHARIA MECATRÔNICA,4,43,4305108,1,1,0714E09,Engenharia mecatrônica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,25,23,0,2,0,"92,0","0,0","8,0","0,0","8,0"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1376277,ENGENHARIA MECATRÔNICA,4,43,4305108,1,1,0714E09,Engenharia mecatrônica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,25,17,0,6,0,"68,0","0,0","32,0","0,0","24,0"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1376277,ENGENHARIA MECATRÔNICA,4,43,4305108,1,1,0714E09,Engenharia mecatrônica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,25,16,0,1,0,"64,0","0,0","36,0","0,0","4,0"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1376277,ENGENHARIA MECATRÔNICA,4,43,4305108,1,1,0714E09,Engenharia mecatrônica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,25,12,0,4,0,"48,0","0,0","52,0","0,0","16,0"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1376277,ENGENHARIA MECATRÔNICA,4,43,4305108,1,1,0714E09,Engenharia mecatrônica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,25,6,0,6,0,"24,0","0,0","76,0","0,0","24,0"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1376280,ENGENHARIA DE COMPUTAÇÃO,,,,1,2,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,5,4,0,1,0,"80,0","0,0","20,0","0,0","20,0"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1376280,ENGENHARIA DE COMPUTAÇÃO,,,,1,2,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,5,2,0,2,0,"40,0","0,0","60,0","0,0","40,0"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1376280,ENGENHARIA DE COMPUTAÇÃO,,,,1,2,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,5,0,0,2,0,"0,0","0,0","100,0","0,0","40,0"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1376280,ENGENHARIA DE COMPUTAÇÃO,,,,1,2,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,5,0,0,0,0,"0,0","0,0","100,0","0,0","0,0"
3333,CENTRO UNIVERSITÁRIO UNIFTEC,4,2,1376280,ENGENHARIA DE COMPUTAÇÃO,,,,1,2,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,5,0,0,0,0,"0,0","0,0","100,0","0,0","0,0"
3336,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,2,1,1262022,ENGENHARIA DE COMPUTAÇÃO,4,43,4309308,1,1,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,44,34,0,10,0,"77,3","0,0","22,7","0,0","22,7"
3336,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,2,1,1262022,ENGENHARIA DE COMPUTAÇÃO,4,43,4309308,1,1,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,44,23,0,11,0,"52,3","0,0","47,7","0,0","25,0"
3336,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,2,1,1262022,ENGENHARIA DE COMPUTAÇÃO,4,43,4309308,1,1,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,44,12,0,11,0,"27,3","0,0","72,7","0,0","25,0"
3336,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,2,1,1262022,ENGENHARIA DE COMPUTAÇÃO,4,43,4309308,1,1,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,44,11,0,1,0,"25,0","0,0","75,0","0,0","2,3"
3336,UNIVERSIDADE ESTADUAL DO RIO GRANDE DO SUL,2,1,1262022,ENGENHARIA DE COMPUTAÇÃO,4,43,4309308,1,1,0714E04,Engenharia de computação (DCN Engenharia),07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,44,9,0,2,0,"20,5","0,0","79,5","0,0","4,5"
3339,Centro Universitário IDEAU,4,2,1159061,ENGENHARIA DE PRODUÇÃO,4,43,4308904,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,16,13,0,3,0,"81,3","0,0","18,8","0,0","18,8"
3339,Centro Universitário IDEAU,4,2,1159061,ENGENHARIA DE PRODUÇÃO,4,43,4308904,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,16,10,1,2,0,"62,5","6,3","31,3","6,3","12,5"
3339,Centro Universitário IDEAU,4,2,1159061,ENGENHARIA DE PRODUÇÃO,4,43,4308904,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,16,8,2,0,0,"50,0","18,8","31,3","12,5","0,0"
3339,Centro Universitário IDEAU,4,2,1159061,ENGENHARIA DE PRODUÇÃO,4,43,4308904,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,16,8,0,0,0,"50,0","18,8","31,3","0,0","0,0"
3339,Centro Universitário IDEAU,4,2,1159061,ENGENHARIA DE PRODUÇÃO,4,43,4308904,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,16,5,2,1,0,"31,3","31,3","37,5","12,5","6,3"
3363,FACULDADE GUARAÍ,4,3,1331222,ENGENHARIA CIVIL,1,17,1709302,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,66,58,0,8,0,"87,9","0,0","12,1","0,0","12,1"
3363,FACULDADE GUARAÍ,4,3,1331222,ENGENHARIA CIVIL,1,17,1709302,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,66,51,0,7,0,"77,3","0,0","22,7","0,0","10,6"
3363,FACULDADE GUARAÍ,4,3,1331222,ENGENHARIA CIVIL,1,17,1709302,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,66,47,0,4,0,"71,2","0,0","28,8","0,0","6,1"
3363,FACULDADE GUARAÍ,4,3,1331222,ENGENHARIA CIVIL,1,17,1709302,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,66,41,0,6,0,"62,1","0,0","37,9","0,0","9,1"
3363,FACULDADE GUARAÍ,4,3,1331222,ENGENHARIA CIVIL,1,17,1709302,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,66,26,10,5,0,"39,4","15,2","45,5","15,2","7,6"
3365,FACULDADE UNIBRAS DA BAHIA,4,3,1322141,ENGENHARIA CIVIL,2,29,2918407,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,74,67,0,7,0,"90,5","0,0","9,5","0,0","9,5"
3365,FACULDADE UNIBRAS DA BAHIA,4,3,1322141,ENGENHARIA CIVIL,2,29,2918407,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,74,53,0,14,0,"71,6","0,0","28,4","0,0","18,9"
3365,FACULDADE UNIBRAS DA BAHIA,4,3,1322141,ENGENHARIA CIVIL,2,29,2918407,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,74,50,0,3,0,"67,6","0,0","32,4","0,0","4,1"
3365,FACULDADE UNIBRAS DA BAHIA,4,3,1322141,ENGENHARIA CIVIL,2,29,2918407,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,74,50,0,0,0,"67,6","0,0","32,4","0,0","0,0"
3365,FACULDADE UNIBRAS DA BAHIA,4,3,1322141,ENGENHARIA CIVIL,2,29,2918407,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,74,43,7,0,0,"58,1","9,5","32,4","9,5","0,0"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,2656,ENGENHARIA MECÂNICA,3,31,3170701,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,30,26,0,4,0,"86,7","0,0","13,3","0,0","13,3"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,2656,ENGENHARIA MECÂNICA,3,31,3170701,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,30,18,0,8,0,"60,0","0,0","40,0","0,0","26,7"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,2656,ENGENHARIA MECÂNICA,3,31,3170701,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,30,15,1,2,0,"50,0","3,3","46,7","3,3","6,7"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,2656,ENGENHARIA MECÂNICA,3,31,3170701,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,30,14,0,1,0,"46,7","3,3","50,0","0,0","3,3"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,2656,ENGENHARIA MECÂNICA,3,31,3170701,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,30,7,7,0,0,"23,3","26,7","50,0","23,3","0,0"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,63336,ENGENHARIA DE PRODUÇÃO,3,31,3170701,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,12,8,0,4,0,"66,7","0,0","33,3","0,0","33,3"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,63336,ENGENHARIA DE PRODUÇÃO,3,31,3170701,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,12,6,0,2,0,"50,0","0,0","50,0","0,0","16,7"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,63336,ENGENHARIA DE PRODUÇÃO,3,31,3170701,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,12,4,2,0,0,"33,3","16,7","50,0","16,7","0,0"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,63336,ENGENHARIA DE PRODUÇÃO,3,31,3170701,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,12,4,0,0,0,"33,3","16,7","50,0","0,0","0,0"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,63336,ENGENHARIA DE PRODUÇÃO,3,31,3170701,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,12,4,0,0,0,"33,3","16,7","50,0","0,0","0,0"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1087337,ENGENHARIA CIVIL,3,31,3170701,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,48,40,0,8,0,"83,3","0,0","16,7","0,0","16,7"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1087337,ENGENHARIA CIVIL,3,31,3170701,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,48,20,1,19,0,"41,7","2,1","56,3","2,1","39,6"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1087337,ENGENHARIA CIVIL,3,31,3170701,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,48,16,0,4,0,"33,3","2,1","64,6","0,0","8,3"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1087337,ENGENHARIA CIVIL,3,31,3170701,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,48,12,0,4,0,"25,0","2,1","72,9","0,0","8,3"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1087337,ENGENHARIA CIVIL,3,31,3170701,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,48,9,2,1,0,"18,8","6,3","75,0","4,2","2,1"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1155775,ENGENHARIA ELÉTRICA,3,31,3170701,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,6,5,0,1,0,"83,3","0,0","16,7","0,0","16,7"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1155775,ENGENHARIA ELÉTRICA,3,31,3170701,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,6,3,2,0,0,"50,0","33,3","16,7","33,3","0,0"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1155775,ENGENHARIA ELÉTRICA,3,31,3170701,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,6,2,0,1,0,"33,3","33,3","33,3","0,0","16,7"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1155775,ENGENHARIA ELÉTRICA,3,31,3170701,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,6,1,1,0,0,"16,7","50,0","33,3","16,7","0,0"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1155775,ENGENHARIA ELÉTRICA,3,31,3170701,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,6,0,1,0,0,"0,0","66,7","33,3","16,7","0,0"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1185335,ENGENHARIA DE PRODUÇÃO,,,,1,2,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,16,15,0,1,0,"93,8","0,0","6,3","0,0","6,3"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1185335,ENGENHARIA DE PRODUÇÃO,,,,1,2,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,16,9,0,6,0,"56,3","0,0","43,8","0,0","37,5"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1185335,ENGENHARIA DE PRODUÇÃO,,,,1,2,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,16,9,0,0,0,"56,3","0,0","43,8","0,0","0,0"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1185335,ENGENHARIA DE PRODUÇÃO,,,,1,2,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,16,7,0,2,0,"43,8","0,0","56,3","0,0","12,5"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1185335,ENGENHARIA DE PRODUÇÃO,,,,1,2,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,16,7,0,0,0,"43,8","0,0","56,3","0,0","0,0"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1264865,ENGENHARIA CIVIL,,,,1,2,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,112,93,0,19,0,"83,0","0,0","17,0","0,0","17,0"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1264865,ENGENHARIA CIVIL,,,,1,2,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,112,43,4,46,0,"38,4","3,6","58,0","3,6","41,1"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1264865,ENGENHARIA CIVIL,,,,1,2,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,112,27,11,5,0,"24,1","13,4","62,5","9,8","4,5"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1264865,ENGENHARIA CIVIL,,,,1,2,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,112,19,5,3,0,"17,0","17,9","65,2","4,5","2,7"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1264865,ENGENHARIA CIVIL,,,,1,2,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,112,11,7,1,0,"9,8","24,1","66,1","6,3","0,9"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1425313,ENGENHARIA ELÉTRICA,,,,1,2,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,42,42,0,0,0,"100,0","0,0","0,0","0,0","0,0"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1425313,ENGENHARIA ELÉTRICA,,,,1,2,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,42,38,0,4,0,"90,5","0,0","9,5","0,0","9,5"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1425313,ENGENHARIA ELÉTRICA,,,,1,2,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,42,35,0,3,0,"83,3","0,0","16,7","0,0","7,1"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1425313,ENGENHARIA ELÉTRICA,,,,1,2,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,42,34,0,1,0,"81,0","0,0","19,0","0,0","2,4"
3368,CENTRO UNIVERSITÁRIO DO SUL DE MINAS,5,2,1425313,ENGENHARIA ELÉTRICA,,,,1,2,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,42,19,14,1,0,"45,2","33,3","21,4","33,3","2,4"
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,5,2,119134,ENGENHARIA CIVIL,3,31,3148004,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,63,58,0,5,0,"92,1","0,0","7,9","0,0","7,9"
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,5,2,119134,ENGENHARIA CIVIL,3,31,3148004,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,63,51,0,7,0,"81,0","0,0","19,0","0,0","11,1"
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,5,2,119134,ENGENHARIA CIVIL,3,31,3148004,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,63,37,1,13,0,"58,7","1,6","39,7","1,6","20,6"
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,5,2,119134,ENGENHARIA CIVIL,3,31,3148004,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,63,31,5,1,0,"49,2","9,5","41,3","7,9","1,6"
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,5,2,119134,ENGENHARIA CIVIL,3,31,3148004,1,1,0732E01,Engenharia civil,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,63,13,16,2,0,"20,6","34,9","44,4","25,4","3,2"
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,5,2,1313473,ENGENHARIA ELÉTRICA,3,31,3148004,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,41,37,0,4,0,"90,2","0,0","9,8","0,0","9,8"
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,5,2,1313473,ENGENHARIA ELÉTRICA,3,31,3148004,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,41,30,0,7,0,"73,2","0,0","26,8","0,0","17,1"
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,5,2,1313473,ENGENHARIA ELÉTRICA,3,31,3148004,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,41,24,0,6,0,"58,5","0,0","41,5","0,0","14,6"
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,5,2,1313473,ENGENHARIA ELÉTRICA,3,31,3148004,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,41,20,1,3,0,"48,8","2,4","48,8","2,4","7,3"
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,5,2,1313473,ENGENHARIA ELÉTRICA,3,31,3148004,1,1,0713E05,Engenharia elétrica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,41,10,9,1,0,"24,4","24,4","51,2","22,0","2,4"
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,5,2,1313474,ENGENHARIA MECÂNICA,3,31,3148004,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,37,32,0,5,0,"86,5","0,0","13,5","0,0","13,5"
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,5,2,1313474,ENGENHARIA MECÂNICA,3,31,3148004,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,37,26,0,6,0,"70,3","0,0","29,7","0,0","16,2"
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,5,2,1313474,ENGENHARIA MECÂNICA,3,31,3148004,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,37,20,0,6,0,"54,1","0,0","45,9","0,0","16,2"
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,5,2,1313474,ENGENHARIA MECÂNICA,3,31,3148004,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,37,18,2,0,0,"48,6","5,4","45,9","5,4","0,0"
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,5,2,1313474,ENGENHARIA MECÂNICA,3,31,3148004,1,1,0715E02,Engenharia mecânica,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,37,8,9,1,0,"21,6","29,7","48,6","24,3","2,7"
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,5,2,5000342,ENGENHARIA DE PRODUÇÃO,3,31,3148004,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2018,6,2023,10,2027,20,15,1,4,0,"75,0","5,0","20,0","5,0","20,0"
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,5,2,5000342,ENGENHARIA DE PRODUÇÃO,3,31,3148004,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2019,6,2023,10,2027,20,10,0,5,0,"50,0","5,0","45,0","0,0","25,0"
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,5,2,5000342,ENGENHARIA DE PRODUÇÃO,3,31,3148004,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2020,6,2023,10,2027,20,10,0,0,0,"50,0","5,0","45,0","0,0","0,0"
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,5,2,5000342,ENGENHARIA DE PRODUÇÃO,3,31,3148004,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2021,6,2023,10,2027,20,6,0,4,0,"30,0","5,0","65,0","0,0","20,0"
3371,CENTRO UNIVERSITÁRIO DE PATOS DE MINAS,5,2,5000342,ENGENHARIA DE PRODUÇÃO,3,31,3148004,1,1,0725E02,Engenharia de produção,07,"Engenharia, produção e construção",2018,2022,6,2023,10,2027,20,6,0,0,0,"30,0","5,0","65,0","0,0","0,0"
